song,artist,genre,energy,danceability,loudness,is_new_artist
out there,eric dolphy,Jazz,0.5715581908063595,0.559189862449908,0.7226110811988821,False
the christmas waltz,peggy lee,Jazz,0.1661401236955548,0.2071915953644536,0.4813732277004331,False
up tight's creek,tina brooks,Jazz,0.666656255931116,0.5321130726741038,0.7388149629515678,False
too close for comfort,mel tormé,Jazz,0.1561298010508436,0.5808512942705513,0.5043970976591543,False
roll call,hank mobley,Jazz,0.6816717398981829,0.4660457056211416,0.6320539445683664,False
if love were all,judy garland,Jazz,0.119091607265412,0.2765081771905123,0.4758351921647052,False
that old feeling,anita o'day,Jazz,0.1110833491496431,0.4768764215314632,0.4386072866189779,False
bella bella bambina,dean martin,Jazz,0.3303094150688189,0.3783169067475361,0.572468784452478,False
the touch of your lips,nat king cole,Jazz,0.2672443824071382,0.1476226578576844,0.5645719560033843,False
till,shirley bassey,Jazz,0.1301029621745944,0.151954944221813,0.5504704766300027,False
something like bags,wes montgomery,Jazz,0.1060781878272874,0.539694573811329,0.2540061020947106,False
alone together,judy garland,Jazz,0.2121876078612264,0.1660348749052312,0.4836551034535804,False
you've changed,dexter gordon,Jazz,0.13510812349695,0.4530488465287555,0.5187036894597852,False
don't you know,della reese,Jazz,0.4764601256816028,0.1216289396729123,0.7554547086121579,False
grantstand,grant green,Jazz,0.6926830948073653,0.5223654283548144,0.6675896725892879,False
the story of life (all this is mine),dean martin,Jazz,0.2842619309031472,0.1508718726307809,0.5520088198343716,False
katy do,count basie,Jazz,0.0434135680713952,0.4335535578901766,0.3288721380406635,False
bye bye blackbird,sammy davis jr.,Jazz,0.0864579554436534,0.6804938806455106,0.5614183524344281,False
miss ann's tempo,grant green,Jazz,0.5715581908063595,0.4801256363045597,0.5754429146475912,False
let me know,dean martin,Jazz,0.1851597367205061,0.2234376692299361,0.4761684998589851,False
hear my heart,dean martin,Jazz,0.1981731561586307,0.1281273692191054,0.4289157244314539,False
lush life,john coltrane,Jazz,0.1721463172823815,0.4649626340301094,0.5454452221623978,False
my foolish heart,bill evans trio,Jazz,0.241217543530889,0.3577385465179248,0.3753813809194164,False
let there be love,sammy davis jr.,Jazz,0.2842619309031472,0.4779594931224954,0.6457708381406557,False
don't blame me,yusef lateef,Jazz,0.1581318655797858,0.3988952669771472,0.5048586006204651,False
love jumped out,stan getz,Jazz,0.2632402533492537,0.5797682226795191,0.4664000205112427,False
i wish i knew,bill evans trio,Jazz,0.0525229616780824,0.3436586158345067,0.2982334692203163,False
why don't you do right,julie london,Jazz,0.3012794793991563,0.6014296545001625,0.6222598261672179,False
"waiter, make mine blues",anita o'day,Jazz,0.1130854136785853,0.5386115022202967,0.4800399969233135,False
the plum blossom,yusef lateef,Jazz,0.1220947040588254,0.6263403010939024,0.334333256416173,False
yellow bird,arthur lyman,Jazz,0.0335033486531311,0.5407776454023612,0.1587057405840576,False
i'll wait and pray,john coltrane,Jazz,0.0588294649442505,0.4476334885735947,0.4664512986180549,False
diamonds are a girl's best friend,julie london,Jazz,0.2722495437294938,0.4508827033466912,0.6419506191831397,False
my heart belongs to daddy,julie london,Jazz,0.2041793497454574,0.5375284306292646,0.6316693587672743,False
beautiful love (take 1),bill evans trio,Jazz,0.1671411559600259,0.5353622874472004,0.3217444811937542,False
i'm gonna live till i die,sammy davis jr.,Jazz,0.4814652870039584,0.4768764215314632,0.6755890572520062,False
detour ahead (take 1),bill evans trio,Jazz,0.1771514786047371,0.397812195386115,0.3270261261954208,False
ain't that a kick in the head,dean martin,Jazz,0.2532299307045424,0.5678544351781653,0.6083378201676793,False
do it again,judy garland,Jazz,0.1941690271007462,0.1562872305859417,0.3560751737045867,False
how long has this been going on?,judy garland,Jazz,0.1220947040588254,0.2710928192353515,0.396405404712458,False
you go to my head,judy garland,Jazz,0.5275127711696301,0.5321130726741038,0.6131836012614413,False
rules of the road,tony bennett,Jazz,0.3042825761925697,0.5310300010830717,0.5215752634412737,False
just in time,tony bennett,Jazz,0.3953765122594418,0.3729015487923752,0.7115862882342383,False
living room,max roach,Jazz,0.4874714805907851,0.2949203942380591,0.5743147962977206,False
a lot of living to do,sammy davis jr.,Jazz,0.3122908343083387,0.4140582692515975,0.5696741276312078,False
i fall in love too easily,bill evans trio,Jazz,0.0642350391723945,0.339326329470378,0.397277132528267,False
always in my heart,dean martin,Jazz,0.2832608986386761,0.2602621033250298,0.5301387072789272,False
i'm gonna lock my heart (and throw away the key),carmen mcrae,Jazz,0.3623424475318949,0.6924076681468645,0.624541701920365,False
buon natale (means merry christmas to you),nat king cole,Jazz,0.3443238667714146,0.5884327954077765,0.6240801989590543,False
the last time i saw paris,dean martin,Jazz,0.143116381612719,0.5364453590382325,0.4742199318001179,False
i'm always chasing rainbows,tony bennett,Jazz,0.2221979305059377,0.2223545976389039,0.5016280798912904,False
you go to my head,bill evans,Jazz,0.4384208996317,0.5732697931333262,0.5595979796425916,False
falling in love with love,sammy davis jr.,Jazz,0.4113930284909798,0.352323188562764,0.619542086506166,False
a hundred years from today,dean martin,Jazz,0.1461194784061323,0.5667713635871331,0.4477347896315666,False
bewitched,julie london,Jazz,0.2962743180768007,0.2277699555940648,0.657564802707484,False
when you're smiling (the whole world smiles with you),nat king cole,Jazz,0.3403197377135301,0.3923968374309542,0.6221059918467811,False
the good times,nat king cole,Jazz,0.632621158939098,0.4877071374417849,0.671256057226367,False
ave maria,bing crosby,Jazz,0.2982763826057429,0.0512292862558215,0.5788529087506089,False
la paloma,dean martin,Jazz,0.2472237371177157,0.3165818260587025,0.5706996897674537,False
what a difference a day made,dean martin,Jazz,0.2021772852165152,0.2310191703671613,0.530959156987924,False
love (your spell is everywhere),dean martin,Jazz,0.3213001246885788,0.7194844579226687,0.5760069738225264,False
april in paris,dean martin,Jazz,0.168142188224497,0.1996100942272284,0.4865779555418812,False
where is tomorrow,sun ra,Jazz,0.5235086421117456,0.4877071374417849,0.6487449683357689,False
vaya con dios,nat king cole,Jazz,0.2692464469360804,0.3858984078847612,0.6125169858728814,False
silent night,bing crosby,Jazz,0.1541277365219013,0.1032167226253655,0.5292157013563059,False
once upon a time,tony bennett,Jazz,0.1821566399270928,0.1671179464962634,0.4859113401533215,False
"god rest ye merry, gentlemen",nat king cole,Jazz,0.3383176731845878,0.4931224953969457,0.6130810450478168,False
o holy night,nat king cole,Jazz,0.2612381888203114,0.0577277158020145,0.625900571750891,False
silent night,nat king cole,Jazz,0.1791535431336794,0.1757825192245207,0.4907827603004896,False
swinging on a star,bing crosby,Jazz,0.1811556076626217,0.6577493772338353,0.5773145655462399,False
i hear a rhapsody,bill evans,Jazz,0.0360059293143089,0.3490739737896675,0.2486731789862317,False
ramblin' rose,nat king cole,Jazz,0.3793599960279039,0.3999783385681794,0.6933312822090607,False
i'm gettin' sentimental over you,bill evans,Jazz,0.0916633232189033,0.5624390772230045,0.3450247416865368,False
"caroling, caroling",nat king cole,Jazz,0.3813620605568461,0.2667605328712228,0.628515755198318,False
what kind of fool am i,sammy davis jr.,Jazz,0.3102887697793964,0.1833640203617459,0.6845114478373457,False
cha cha cha d´amour,dean martin,Jazz,0.4093909639620375,0.7508935340626016,0.6113375894161988,False
c'est si bon,dean martin,Jazz,0.1861607689849773,0.4855409942597206,0.5241135297284824,False
i love paris,dean martin,Jazz,0.1531267042574302,0.2884219646918661,0.5029100325615977,False
her,stan getz,Jazz,0.119091607265412,0.2169392396837431,0.4606825116016716,False
besame mucho,dean martin,Jazz,0.2181938014480532,0.1411242283114914,0.5141655770068969,False
too close for comfort,sammy davis jr.,Jazz,0.5044890290867943,0.5895158669988086,0.7013050278183729,False
sans toi,michel legrand,Jazz,0.1321050267035367,0.2006931658182605,0.5167294823475117,False
and what if i don't know,herbie hancock,Jazz,0.445428125482998,0.6057619408642911,0.6641284003794579,False
things,dean martin,Jazz,0.4264085124580466,0.4671287772121737,0.6382329564392482,False
a marshmallow world,johnny mathis,Jazz,0.4464291577474691,0.5570237192678438,0.6112863113093864,False
almond tree,cal tjader,Jazz,0.4003816735817975,0.6025127260911947,0.5487526600517908,False
where are you?,brenda lee,Jazz,0.1851597367205061,0.3988952669771472,0.6074660923518702,False
you're the reason i'm living,bobby darin,Jazz,0.2272030918282933,0.3090003249214774,0.5972873881496295,False
you stepped out of a dream,herb ellis,Jazz,0.3012794793991563,0.7303151738329904,0.4951157603261287,False
i know,freddie roach,Jazz,0.4904745773841985,0.6523340192786744,0.6353613824577595,False
i'm so lonesome i could cry,dean martin,Jazz,0.3082867052504542,0.1617025885411026,0.6298489859754377,False
i walk the line,dean martin,Jazz,0.3112898020438676,0.6642478067800283,0.5410865830833524,False
if i love again,tony bennett,Jazz,0.1250978008522388,0.1996100942272284,0.5096274645540086,False
the good life,shirley horn,Jazz,0.1200926395298832,0.4086429112964367,0.4139937953490756,False
toys in the attic,jack jones,Jazz,0.2272030918282933,0.093469078306076,0.5438299617978104,False
let me love you,shirley horn,Jazz,0.176150446340266,0.6566663056428029,0.4843729969489526,False
"gee baby, ain't i good to you",kenny burrell,Jazz,0.0732443295526346,0.6555832340517709,0.4060456887931697,False
lush life,billy strayhorn,Jazz,0.1250978008522388,0.4422181306184338,0.4490423813552803,False
slightly out of tune (desafinado),julie london,Jazz,0.3913723832015574,0.591682010180873,0.611568340896854,False
the good life,julie london,Jazz,0.3092877375149253,0.060976930575111,0.5749557726328742,False
i just dropped by to say hello,johnny hartman,Jazz,0.0920637361246917,0.4378858442543053,0.4191985231905237,False
young at heart,jimmy durante,Jazz,0.3453248990358857,0.3923968374309542,0.6730507909647975,False
my one and only love,john coltrane,Jazz,0.0823537231593218,0.4227228419798549,0.4567084583237186,False
the good life,tony bennett,Jazz,0.2612381888203114,0.1302935124011697,0.5627772222649539,False
fly me to the moon (in other words),julie london,Jazz,0.5084931581446788,0.2960034658290914,0.6126195420865062,False
johnny guitar,peggy lee,Jazz,0.2302061886217067,0.2537636737788368,0.4686049791041714,False
time after time,john coltrane,Jazz,0.1621359946376703,0.5613560056319723,0.5508037843242826,False
it don't mean a thing (if it ain't got that swing),louis armstrong,Jazz,0.2262020595638222,0.7064875988302828,0.5745711868317821,False
how about you?,bill evans,Jazz,0.2542309629690136,0.4216397703888228,0.4304027895290105,False
all or nothing at all,john coltrane,Jazz,0.3513310926227125,0.4400519874363695,0.56246955362408,False
never let me go,nancy wilson,Jazz,0.1291019299101233,0.2775912487815445,0.5078070917621721,False
don't you know i care,johnny hartman,Jazz,0.1040761232983452,0.2645943896891585,0.5207035356254647,False
'deed i do,ella fitzgerald,Jazz,0.2692464469360804,0.4725441351673346,0.5876727431223239,False
where are you,julie london,Jazz,0.1521256719929591,0.1097151521715585,0.5051406302079327,False
do it again,shirley horn,Jazz,0.0839553747824756,0.500703996534171,0.3825090377663255,False
double rainbow,stan getz,Jazz,0.3533331571516547,0.4205566987977905,0.5407532753890726,False
charade,johnny hartman,Jazz,0.2352113499440623,0.352323188562764,0.4994743994051739,False
memories of you,charles mingus,Jazz,0.0972691038999416,0.5375284306292646,0.4421711150424326,False
a taste of honey,tony bennett,Jazz,0.2372134144730045,0.3566554749268927,0.6689229033664077,False
the peacocks,stan getz,Jazz,0.1281008976456522,0.3090003249214774,0.4194036356177729,False
the shelter of your arms,sammy davis jr.,Jazz,0.33131044733329,0.513700855626557,0.6214650155116273,False
my heart cries for you,dean martin,Jazz,0.4624456739790071,0.2201884544568396,0.63336153629208,False
hands across the table,dean martin,Jazz,0.050420793922693,0.4573811328928843,0.4889111094018408,False
"every minute, every hour",dean martin,Jazz,0.2812588341097339,0.2927542510559948,0.5678793938927774,False
spectrum,andrew hill,Jazz,0.3993806413173263,0.3934799090219864,0.5950824295567007,False
the devil,mary lou williams,Jazz,0.1331060589680078,0.3046680385573486,0.4809630028459348,False
not for me,sammy davis jr.,Jazz,0.4093909639620375,0.5808512942705513,0.6507448145014485,False
when joanna loved me,tony bennett,Jazz,0.2472237371177157,0.2006931658182605,0.6361049150065379,False
"i'm sticking with you, baby",joe williams,Jazz,0.3443238667714146,0.7324813170150547,0.5900058969822833,False
shutters and boards,dean martin,Jazz,0.3202990924241077,0.4205566987977905,0.5440607132784656,False
we'll sing in the sunshine,dean martin,Jazz,0.3983796090528552,0.3988952669771472,0.6031074532728251,False
nice work if you can get it (take 3),thelonious monk,Jazz,0.2322082531506489,0.5754359363153905,0.4112504166346178,False
lover man,herbie mann,Jazz,0.1090812846207008,0.3891476226578577,0.4166602569033151,False
anima christi,mary lou williams,Jazz,0.3363156086556456,0.507202426080364,0.6285670333051303,False
i've grown accustomed to her face,nat king cole,Jazz,0.3052836084570408,0.1660348749052312,0.5999282106504628,False
wouldn't it be loverly,nat king cole,Jazz,0.3663465765897793,0.3599046896999892,0.6625644181216829,False
she loves me,jack jones,Jazz,0.2862639954320895,0.4292212715260479,0.5971591928825988,False
from lover to loser,dean martin,Jazz,0.2992774148702141,0.1920285930900032,0.5834679383637156,False
what a difference a day makes,bobby darin,Jazz,0.0043432787890873,0.2418498862774829,0.0582262902853627,False
a spoonful of sugar,duke ellington,Jazz,0.4994838677644386,0.6187587999566772,0.6771274004563751,False
green onions,mongo santamaria,Jazz,0.6476366429061648,0.702155312466154,0.6636925364715534,False
who can i turn to (when nobody needs me),tony bennett,Jazz,0.2382144467374756,0.1898624499079389,0.6065687254826551,False
in the other fellow's yard,jimmy durante,Jazz,0.2502268339111291,0.2960034658290914,0.5938261159397995,False
st. james infirmary blues,earl hines,Jazz,0.2191948337125243,0.3306617567421208,0.5520600979411839,False
supercalifragilisticexpialidocious,duke ellington,Jazz,0.4804642547394872,0.5158669988086212,0.6715637258672409,False
blueberry hill,louis armstrong,Jazz,0.200175220687573,0.5970973681360339,0.5870830448939824,False
corcovado (quiet nights of quiet stars),stan getz,Jazz,0.1451184461416612,0.5039532113072674,0.5058585237033049,False
"smile (from united artists film ""modern times"")",jimmy durante,Jazz,0.3843651573502595,0.3848153362937291,0.6053124118657538,False
try a little tenderness,jimmy durante,Jazz,0.2382144467374756,0.3414924726524423,0.5349588493192831,False
girl from ipanema,oscar peterson trio,Jazz,0.2632402533492537,0.4985378533521066,0.4568879316975616,False
quiet nights of quiet stars (corcovado),oscar peterson trio,Jazz,0.3353145763911745,0.5830174374526157,0.4389405943132579,False
"it's been a long, long time",louis armstrong,Jazz,0.3793599960279039,0.6209249431387416,0.6480270748403969,False
bachianas brasileiras,the modern jazz quartet,Jazz,0.06023091011451,0.4725441351673346,0.2757736584365304,False
a kiss to build a dream on,louis armstrong,Jazz,0.2792567695807916,0.5689375067691976,0.6530523293080019,False
i don't want to see tomorrow,nat king cole,Jazz,0.2101855433322842,0.3100833965125095,0.5130887367638386,False
you are woman i am man,louis armstrong,Jazz,0.3983796090528552,0.6079280840463556,0.6699484655026535,False
satellite,john coltrane,Jazz,0.4254074801935755,0.4454673453915304,0.5801605004743224,False
you're my everything,nat king cole,Jazz,0.2071824465388708,0.2992526806021878,0.5095761864471964,False
be my life's companion,louis armstrong,Jazz,0.5195045130538611,0.3956460522040508,0.6935107555829039,False
the time is now,jimmy durante,Jazz,0.3102887697793964,0.3891476226578577,0.6184139681562956,False
the door is still open to my heart,dean martin,Jazz,0.4354178028382867,0.4075598397054045,0.5668281927031253,False
fools rush in,dean martin,Jazz,0.0314011808977417,0.4443842738004983,0.4525549316719226,False
you'll lose a good thing,aretha franklin,Jazz,0.2922701890189162,0.6003465829091303,0.6124657077660692,False
smile,judy garland,Jazz,0.1961710916296885,0.2169392396837431,0.4570674050714047,False
a lot of livin' to do,louis armstrong,Jazz,0.323302189217521,0.5970973681360339,0.6707432761582441,False
i know your heart,mel tormé,Jazz,0.1220947040588254,0.4638795624390772,0.4344024818603696,False
i wish you love,grant green,Jazz,0.4394219318961712,0.4368027726632731,0.6016460272286747,False
cantaloupe island,donald byrd,Jazz,0.4314136737804022,0.6804938806455106,0.5428300387149706,False
if you were the only girl (in the world),dean martin,Jazz,0.0240936453671025,0.3891476226578577,0.4614004050970439,False
if i had you,jimmy durante,Jazz,0.2852629631676183,0.3317448283331528,0.6319257493013357,False
how insensitive,tony bennett,Jazz,0.1481215429350746,0.345824759016571,0.4269158782657744,False
then was then and now is now,tony bennett,Jazz,0.2882660599610318,0.184447091952778,0.5661359382611594,False
our day will come,doris day,Jazz,0.2021772852165152,0.4010614101592116,0.5581621926518472,False
gentle is my love,nancy wilson,Jazz,0.1831576721915639,0.2721758908263836,0.5552649796169524,False
summer has gone,doris day,Jazz,0.2622392210847826,0.4086429112964367,0.5230879675922364,False
all my tomorrows,tony bennett,Jazz,0.1200926395298832,0.4768764215314632,0.530446375919801,False
end of a love affair,wes montgomery,Jazz,0.0914631167660091,0.3599046896999892,0.3722277773504602,False
reach out for me,nancy wilson,Jazz,0.4444270932185268,0.6934907397378968,0.6910237674025075,False
let me love you,johnny hartman,Jazz,0.2282041240927644,0.6729123795082855,0.5362151629361843,False
i'll see you in my dreams,jimmy durante,Jazz,0.1941690271007462,0.3252463987869599,0.5594441453221546,False
now hear my meaning,ray brown,Jazz,0.4394219318961712,0.4627964908480451,0.5900828141425017,False
take these chains from my heart,dean martin,Jazz,0.1130854136785853,0.319831040831799,0.4736045945183703,False
here comes my baby,dean martin,Jazz,0.1210936717943543,0.2960034658290914,0.52785683152578,False
don't be on the outside,shirley horn,Jazz,0.2872650276965606,0.5797682226795191,0.5996974591698074,False
just in time,judy garland,Jazz,0.3883692864081439,0.274342034008448,0.5211906776401815,False
oh baby,big john patton,Jazz,0.568555094012946,0.5516083613126829,0.6694100453811245,False
falling in love with love,tony bennett,Jazz,0.1851597367205061,0.5234484999458465,0.5280106658462169,False
have a heart,dean martin,Jazz,0.3813620605568461,0.3306617567421208,0.5630592518524216,False
take the moment,tony bennett,Jazz,0.2422185757953601,0.2017762374092928,0.5466502576724868,False
as time goes by,rudy vallee,Jazz,0.2502268339111291,0.3729015487923752,0.6081583467938363,False
desafinado (slightly out of tune),doris day,Jazz,0.249225801646658,0.4108090544785011,0.5800066661538855,False
you'll always be the one i love,dean martin,Jazz,0.3363156086556456,0.3837322647026969,0.5490346896392584,False
all the things you are,jack jones,Jazz,0.2131886401256975,0.0642261453482075,0.5073968669076736,False
two by two,tony bennett,Jazz,0.3353145763911745,0.5570237192678438,0.6270799682075736,False
there will never be another you,nancy wilson,Jazz,0.3012794793991563,0.1270442976280732,0.6069533112837473,False
i've got you under my skin,julie london,Jazz,0.33131044733329,0.3945629806130185,0.6031074532728251,False
i wanna be around,bobby darin,Jazz,0.3102887697793964,0.5992635113180982,0.6270286901007615,False
love scene,tony bennett,Jazz,0.2562330274979558,0.5516083613126829,0.5898007845550342,False
watch what happens,tony bennett,Jazz,0.3112898020438676,0.2884219646918661,0.5415480860446631,False
"dream on, little dreamer",perry como,Jazz,0.2502268339111291,0.6696631647351892,0.5649821808578828,False
blues in the night,quincy jones,Jazz,0.584571610244484,0.3469078306076032,0.6585390867369176,False
who can i turn to?,astrud gilberto,Jazz,0.1491225751995457,0.3707354056103108,0.5324462220854805,False
a way of life,jimmy durante,Jazz,0.2622392210847826,0.2104408101375501,0.6743840217419173,False
look to the rainbow,astrud gilberto,Jazz,0.1421153493482478,0.6393371601862884,0.3661256826397969,False
make someone happy,jimmy durante,Jazz,0.200175220687573,0.3100833965125095,0.5622644411968309,False
fly me to the moon,astrud gilberto,Jazz,0.3062846407215119,0.5776020794974548,0.5449068020408685,False
christmas time is here,vince guaraldi trio,Jazz,0.1160885104719987,0.3869814794757933,0.4425300617901186,False
as time goes by,jimmy durante,Jazz,0.2262020595638222,0.3729015487923752,0.6273619977950413,False
fly me to the moon,tony bennett,Jazz,0.127099865381181,0.2700097476443193,0.5177550444837575,False
thanksgiving theme,vince guaraldi trio,Jazz,0.3993806413173263,0.5256146431279108,0.643027459426198,False
welcome to my world,dean martin,Jazz,0.2322082531506489,0.1313765839922019,0.5415480860446631,False
time after time,nancy wilson,Jazz,0.2752526405229072,0.1248781544460088,0.6189523882778247,False
if ever i would leave you,nancy wilson,Jazz,0.1801545753981505,0.2515975305967725,0.6064661692690305,False
red roses for a blue lady,dean martin,Jazz,0.3032815439280986,0.3219971840138633,0.569545932364177,False
send me the pillow you dream on,dean martin,Jazz,0.3413207699780012,0.3501570453806997,0.5760838909827448,False
(remember me) i'm the one who loves you,dean martin,Jazz,0.5064910936157365,0.4454673453915304,0.5782632105222675,False
if i ruled the world,tony bennett,Jazz,0.2882660599610318,0.1952778078630997,0.5932620567648642,False
you'd be so nice to come home to,julie london,Jazz,0.2221979305059377,0.552691432903715,0.5340614824500679,False
maria quiet,astrud gilberto,Jazz,0.2622392210847826,0.7422289613343442,0.5048842396738712,False
dear old stockholm,john coltrane,Jazz,0.3573372862095392,0.3664031192461822,0.517319180575853,False
bye-bye,sarah vaughan,Jazz,0.6306190944101557,0.67507852269035,0.7597877086377971,False
day by day,astrud gilberto,Jazz,0.2402165112664178,0.3783169067475361,0.5086788195779811,False
souvenir d'italie,perry como,Jazz,0.1100823168851719,0.2093577385465179,0.463528446529754,False
fascination,nat king cole,Jazz,0.4494322545408825,0.2732589624174158,0.6641796784862701,False
an affair to remember,nat king cole,Jazz,0.3913723832015574,0.2905881078739305,0.6441555777760685,False
bye 'n bye,louis armstrong,Jazz,0.6356242557325114,0.45521498971082,0.7473527677358152,False
so long dearie,louis armstrong,Jazz,0.6846748366915963,0.3490739737896675,0.6993308207060994,False
benson's rider,george benson,Jazz,0.4113930284909798,0.4996209249431388,0.4914750147424556,False
tyree's blues,louis armstrong,Jazz,0.3713517379121349,0.6285064442759667,0.6972284183267954,False
ascension,john coltrane,Jazz,0.7417336757664503,0.2602621033250298,0.6798964182242391,False
how could i be such a fool,frank zappa,Jazz,0.364344512060837,0.3750676919744395,0.5335487013819449,False
a certain smile,astrud gilberto,Jazz,0.2822598663742049,0.3534062601537961,0.451939594390175,False
night song,willie bobo,Jazz,0.2922701890189162,0.8158778295245316,0.5572135476758198,False
i like this kind of party,louis armstrong,Jazz,0.6396283847903959,0.3999783385681794,0.7320206137989385,False
the shape of things,blossom dearie,Jazz,0.1250978008522388,0.4173074840246941,0.3776119785657512,False
yesterday,andy williams,Jazz,0.2352113499440623,0.2992526806021878,0.5717508909571059,False
the second time around,tony bennett,Jazz,0.23320928541512,0.2028593090003249,0.6044663231033509,False
mean what you say,thad jones,Jazz,0.2151907046546398,0.423805913570887,0.4207112273414864,False
don't you believe it,andy williams,Jazz,0.1301029621745944,0.3772338351565038,0.4837320206137989,False
just friends,dean martin,Jazz,0.1941690271007462,0.1909455214989711,0.5659821039407225,False
ain't that peculiar,ramsey lewis,Jazz,0.6316201266746269,0.7303151738329904,0.6189523882778247,False
toselli's serenade (dreams and memories),perry como,Jazz,0.1541277365219013,0.1931116646810354,0.4922441863446401,False
happy new year,nat king cole,Jazz,0.3443238667714146,0.3090003249214774,0.5973130272030356,False
the wonderful world of the young,andy williams,Jazz,0.1621359946376703,0.1248781544460088,0.5085762633643565,False
we were in love,benny carter,Jazz,0.4344167705738156,0.4562980613018521,0.6092095479834885,False
it's the talk of the town,dean martin,Jazz,0.2312072208861778,0.229936098776129,0.5405994410686357,False
the one i love (belongs to somebody else),dean martin,Jazz,0.364344512060837,0.391313765839922,0.5785196010563289,False
"hungry freaks, daddy",frank zappa,Jazz,0.5155003839959766,0.3295786851510885,0.6206189267492244,False
a lover's concerto,sarah vaughan,Jazz,0.4934776741776118,0.5147839272175891,0.6539496961772171,False
anyway the wind blows,frank zappa,Jazz,0.7217130304770278,0.4216397703888228,0.5661615773145655,False
somewhere there's a someone,dean martin,Jazz,0.5385241260788124,0.3317448283331528,0.6302335717765299,False
around the world,nat king cole,Jazz,0.4053868349041531,0.3685692624282465,0.6577955541881393,False
comin' home baby,mel tormé,Jazz,0.3853661896147306,0.6566663056428029,0.5107555829038791,False
fried neck bones and some home fries,willie bobo,Jazz,0.4524353513342958,0.7736380374742771,0.5751352460067174,False
a marshmallow world,dean martin,Jazz,0.5455313519301104,0.4736272067583668,0.6456170038202189,False
i'm hip,blossom dearie,Jazz,0.2852629631676183,0.6609985920069318,0.5538035535728021,False
california dreaming,wes montgomery,Jazz,0.4354178028382867,0.6685800931441569,0.5491628849062893,False
bochinchosa,joe cuba sextet,Jazz,0.4414239964251135,0.6978230261020254,0.4382996179781041,False
blue christmas,dean martin,Jazz,0.2151907046546398,0.1660348749052312,0.5308822398277055,False
the impossible dream,jack jones,Jazz,0.3713517379121349,0.3620708328820535,0.6676665897495064,False
my foolish heart,astrud gilberto,Jazz,0.1971721238941596,0.3566554749268927,0.455554700920442,False
one o'clock jump,count basie,Jazz,0.2582350920268981,0.6155095851835807,0.4679896418224238,False
soul woman,big john patton,Jazz,0.6296180621456846,0.5375284306292646,0.669153654847063,False
old man time,jimmy durante,Jazz,0.3102887697793964,0.5418607169933933,0.546009281337333,False
i'll be home for christmas,dean martin,Jazz,0.2782557373163205,0.2147730965016788,0.5226008255775196,False
stay,astrud gilberto,Jazz,0.3743548347055483,0.3566554749268927,0.4839627720944542,False
mame,louis armstrong,Jazz,0.6025901910049642,0.6274233726849344,0.7075609568494731,False
sandstorm,charlie palmieri,Jazz,0.5735602553353016,0.5537745044947471,0.6293362049073148,False
lay some happiness on me,dean martin,Jazz,0.640629417054867,0.6252572295028702,0.6965361638848293,False
i can't help remembering you,dean martin,Jazz,0.2662433501426671,0.5451099317664898,0.5519831807809654,False
wallpaper roses,dean martin,Jazz,0.4264085124580466,0.3729015487923752,0.6063379740019998,False
you and me,joe pass,Jazz,0.1851597367205061,0.7194844579226687,0.3717406353357433,False
oh that's nice,pete rodriguez,Jazz,0.6236118685588579,0.4422181306184338,0.7345845191395532,False
america drinks,frank zappa,Jazz,0.4194012866067488,0.4313874147081122,0.5641104530420736,False
o holy night,ella fitzgerald,Jazz,0.1531267042574302,0.3090003249214774,0.5216778196548982,False
yesterday,la lupe,Jazz,0.445428125482998,0.4682118488032059,0.7456605902110094,False
indian lady,the don ellis orchestra,Jazz,0.8378327731556782,0.3804830499296003,0.7126631284772965,False
pride,dean martin,Jazz,0.5215065775828034,0.4541319181197878,0.6275927492756967,False
my father,nina simone,Jazz,0.127099865381181,0.1660348749052312,0.4154552213932261,False
you've still got a place in my heart,dean martin,Jazz,0.4554384481277092,0.3490739737896675,0.585083198728303,False
part two,frank zappa,Jazz,0.225201027299351,0.4725441351673346,0.4242237776581288,False
nobody else but me,joe pass,Jazz,0.2031783174809864,0.6165926567746128,0.4620413814321975,False
fabulous places,sammy davis jr.,Jazz,0.4914756096486696,0.4985378533521066,0.6743583826885111,False
it just happened that way,dean martin,Jazz,0.42941160925146,0.2602621033250298,0.6480014357869908,False
"sweet, sweet lovable you",dean martin,Jazz,0.4724559966237183,0.6122603704104842,0.6121836781786016,False
today,tom scott,Jazz,0.7727656759650551,0.4357197010722409,0.7848370638156039,False
san franciscan nights,gábor szabó,Jazz,0.2201958659769954,0.5440268601754575,0.4278388841883957,False
"little ole wine drinker, me",dean martin,Jazz,0.5285138034341013,0.5992635113180982,0.6117221752172909,False
fever,la lupe,Jazz,0.5475334164590526,0.481208707895592,0.7502499807707099,False
north,tom scott,Jazz,0.7357274821796236,0.3999783385681794,0.7834012768248595,False
why don'tcha do me right?,frank zappa,Jazz,0.5755623198642439,0.5494422181306184,0.6161064533497422,False
release me (and let me love again),dean martin,Jazz,0.3873682541436729,0.2700097476443193,0.641309642847986,False
why are we sleeping?,soft machine,Jazz,0.4494322545408825,0.313332611285606,0.5380355357280209,False
lonely little girl,frank zappa,Jazz,0.4994838677644386,0.3848153362937291,0.6016716662820808,False
peace of mind,nina simone,Jazz,0.200175220687573,0.4411350590274017,0.4866805117555059,False
feels so good,mose allison,Jazz,0.1981731561586307,0.720567529513701,0.5140117426864599,False
